Id,recommendations
706503,"[82675, 4108, 681580, 391486, 557336, 619592, 531299, 632931, 538207, 651610, 463870, 754612, 266450, 671145, 500904, 517116, 10824, 11690, 42684, 11187]"
529983,"[504582, 346709, 566872, 553604, 632618, 560192, 622654, 524251, 551994, 480434, 571625, 509635, 291276, 195590, 522406, 275, 611914, 607822, 577889, 589157]"
480857,"[614764, 523781, 487364, 515911, 554908, 436552, 709681, 728113, 653594, 408509, 261, 511619, 8932, 595900, 527385, 468816, 522241, 554285, 621954, 746957]"
14821,"[561557, 12137, 10191, 523366, 560050, 657811, 444090, 17984, 481848, 301528, 454467, 302429, 366668, 11007, 498248, 571891, 614420, 49519, 477657, 9837]"
401898,"[505225, 2503, 471707, 665429, 735129, 567797, 765723, 592984, 671909, 309425, 641742, 596054, 671039, 664413, 620883, 545609, 10312, 726151, 369697, 141]"
284274,"[230896, 34433, 724475, 20771, 738215, 754272, 726940, 15657, 544355, 664691, 665435, 714655, 773655, 818524, 675595, 698052, 684697, 651717, 638706, 656566]"
527385,"[595900, 554285, 49014, 106219, 653594, 709681, 517940, 525661, 595975, 542917, 554908, 436552, 630220, 515911, 472734, 487364, 352179, 350, 684471, 970728]"
230896,"[284274, 20771, 754272, 726940, 15657, 34433, 724475, 20235, 738215, 544355, 664691, 714655, 665435, 818524, 773655, 675595, 9948, 45752, 684697, 698052]"
658760,"[498208, 976094, 499573, 114150, 22538, 668156, 606679, 772879, 623856, 599960, 603206, 628053, 584288, 661007, 522627, 662546, 753583, 520318, 617784, 742391]"
16394,"[718831, 638707, 649233, 701487, 707504, 669185, 662915, 735921, 731222, 756359, 725084, 112702, 640344, 716220, 663917, 869637, 778743, 939909, 759564, 996345]"
678489,"[587496, 555974, 716703, 9725, 542224, 594174, 575769, 622420, 511987, 764, 300665, 2762, 158015, 541560, 707214, 739291, 681711, 692969, 754219]"
686245,"[525657, 625568, 714375, 508138, 666659, 716892, 735903, 691812, 676839, 761163, 734288, 733156, 300665, 534490, 678350, 650015, 648371, 715239, 671227, 663124]"
624808,"[602562, 720873, 622020, 667018, 679888, 557940, 467634, 760556, 748402, 633908, 505746, 596876, 658905, 614420, 626975, 455980, 429977, 843, 168530, 390874]"
513584,"[493591, 572123, 597231, 502422, 62527, 59968, 467956, 755977, 653606, 714511, 651391, 663360, 544415, 698432, 608845, 451764, 335832, 575479, 161594, 24801]"
40751,"[609418, 623666, 619594, 771002, 737288, 679890, 656285, 737802, 487680, 471853, 613090, 757510, 653665, 655832, 601165, 774000, 659959, 449756, 661930, 9909]"
552865,"[535265, 539885, 440471, 449985, 505579, 980867, 737568, 504582, 470897, 571384, 689723, 665779, 522406, 539649, 500916, 622654, 560192, 602198, 537526, 618746]"
512731,"[25528, 601165, 449756, 523077, 515087, 559401, 625658, 548755, 500664, 641960, 9909, 74523, 40751, 406, 275, 741328, 619594, 771002, 623666, 609418]"
531299,"[391486, 42684, 602654, 619592, 634244, 706503, 346687, 632931, 286567, 82675, 4108, 754612, 463870, 671145, 681580, 500904, 517116, 10824, 614587, 11690]"
412547,"[515919, 610461, 760484, 4484, 675041, 688809, 595931, 487476, 612706, 653569, 727246, 4011, 11690, 566927, 649057, 677574, 718840, 658751, 11545, 537739]"
477428,"[590077, 474350, 607313, 157336, 857, 577332, 949, 746, 49026, 583841, 613457, 628241, 242, 403300, 652, 627342, 657996, 5925, 556574, 438674]"
558582,"[922, 739267, 687090, 597156, 530956, 715875, 407890, 608104, 419704, 587488, 475557, 727306, 205, 219, 680988, 718659, 3009, 334524, 620897, 739269]"
423627,"[763484, 716892, 485415, 581599, 678350, 657561, 625568, 715239, 985101, 619592, 602654, 716819, 549945, 369202, 317198, 475351, 513399, 511425, 256423, 480105]"
547012,"[514705, 273912, 11545, 575417, 658751, 677574, 780154, 634544, 767479, 653658, 613368, 644444, 618416, 346666, 65632, 12919, 141043, 645689, 595931]"
627661,"[39148, 720018, 664767, 618748, 518596, 517764, 579893, 534789, 586742, 713828, 653247, 793835, 628446, 586940, 10513, 470821, 345911, 638045, 690369, 727750]"
611014,"[654345, 700037, 765576, 778026, 1238884, 724099, 421920, 706637, 774758, 675827, 683751, 759583, 774583, 711700, 650262, 1238897, 784581, 1038967, 780709, 759601]"
491926,"[840283, 587609, 339380, 508664, 608317, 627725, 318850, 323272, 524348, 687090, 530956, 597156, 588009, 656276, 615911, 588656, 702933, 502033, 643612, 760981]"
384756,"[638238, 523371, 635199, 417384, 496743, 478860, 540709, 653725, 661747, 883926, 525540, 545237, 653610, 529485, 475214, 515810, 471609, 34851, 581734, 309]"
631939,"[18861, 702936, 686820, 449985, 472500, 505262, 363676, 500916, 73478, 1705, 621870, 980867, 737568, 457335, 443791, 550738, 539885, 693906, 653735, 690596]"
74523,"[750377, 168530, 505746, 429977, 455980, 406, 11220, 25528, 461130, 535292, 583132, 535845, 592834, 553604, 612506, 641960, 653, 602211, 679888, 548755]"
571785,"[590854, 575813, 426426, 757305, 500840, 614179, 424694, 22954, 473033, 337339, 736146, 517148, 667585, 617397, 665358, 660943, 676792, 660717, 673072, 661043]"
544431,"[517940, 466081, 600184, 525661, 511322, 970728, 684471, 668195, 106219, 750272, 49014, 571648, 896, 602147, 554285, 505706, 524659, 540901, 527385, 595900]"
704854,"[1075864, 1012444, 787377, 616305, 714932, 655571, 698106, 713836, 801383, 697025, 669525, 677637, 775821, 840531, 696000, 661728, 774885, 665459, 671652, 740700]"
514921,"[843, 653665, 659959, 390874, 515087, 559401, 481848, 625658, 548755, 641960, 9909, 526811, 406, 586791, 760556, 619594, 623666, 771002, 609418, 535845]"
695576,"[722103, 548544, 677024, 679657, 396371, 673174, 683342, 622585, 559, 590403, 213, 841, 396461, 533514, 862280, 272, 784607, 596247, 619188, 9631]"
38303,"[807604, 706510, 137093, 872, 399796, 796649, 768520, 160068, 436459, 364733, 382597, 54182, 524780, 722968, 613504, 742777, 650783, 656563, 615665, 289]"
141043,"[575417, 621268, 381341, 252512, 274167, 407447, 515049, 652483, 740985, 582885, 600354, 773764, 671812, 727012, 645689, 514705, 648723, 670900, 532204, 760050]"
429416,"[484297, 539565, 637881, 640389, 693489, 539434, 567714, 85872, 614456, 522637, 542421, 620725, 664474, 632040, 562600, 733425, 728212, 766238, 766076, 662910]"
587488,"[219, 718659, 739269, 455207, 558582, 739267, 804, 530956, 597156, 687090, 505379, 715875, 407890, 608104, 419704, 475557, 727306, 205, 561, 680988]"
575428,"[582014, 706783, 433501, 82682, 617784, 520318, 742391, 404, 249660, 440374, 897, 424998, 1978, 609242, 661914, 520390, 582927, 393624, 628053, 623856]"
340022,"[486131, 722251, 686919, 8909, 668156, 538260, 438808, 587301, 746957, 78450, 540901, 524659, 568637, 581600, 790682, 659699, 9584, 522627, 645489, 498208]"
535265,"[552865, 539885, 440471, 8681, 470114, 548754, 449985, 537526, 602198, 373858, 702936, 539649, 667757, 505579, 1620, 665779, 571384, 689723, 470897, 509585]"
339,"[4964, 207, 607297, 5801, 718633, 650747, 556984, 1632, 496915, 490132, 313369, 292011, 749032, 731949, 663771, 388, 331044, 710001, 450465, 598]"
632931,"[500904, 517116, 681580, 671145, 391486, 10824, 463870, 754612, 11187, 554585, 575774, 470894, 639311, 645528, 623634, 706503, 531299, 688173, 566927, 652009]"
633604,"[521844, 613183, 679989, 647813, 679898, 613361, 672227, 718334, 774149, 745527, 513399, 369202, 985, 681429, 708336, 663360, 526225, 599975, 664031]"
555457,"[616180, 520765, 630220, 9564, 611395, 790682, 879066, 765458, 750246, 659699, 554285, 716145, 595900, 527385, 568637, 616018, 493014, 396121, 620, 49014]"
689249,"[718149, 584756, 335647, 508734, 677639, 769990, 965198, 660366, 1032411, 796123, 662409, 599562, 718866, 747999, 777116, 669525, 677637, 775821, 846716]"
480434,"[536396, 735120, 728133, 453755, 35124, 438396, 56815, 38810, 632618, 535845, 560192, 543727, 622654, 529983, 524251, 551994, 526052, 571625, 715978, 509635]"
703134,"[607822, 557940, 630766, 539529, 571123, 667018, 548755, 679888, 625658, 641960, 515087, 559401, 523077, 9909, 653, 74523, 406, 11220, 275, 741328]"
458302,"[630220, 517940, 525661, 970728, 668195, 684471, 106219, 750272, 49014, 896, 616180, 554285, 520765, 527385, 595900, 522924, 598859, 525428, 8932, 581734]"
198185,"[512056, 611356, 680956, 607430, 185987, 438146, 4133, 567566, 413518, 718011, 633515, 9665, 9552, 545836, 340104, 712167, 572637, 419704, 715875, 501395]"
655424,"[759633, 751562, 772732, 771305, 779611, 570701, 768660, 773936, 729259, 729240, 650247, 753608, 774810, 773661, 735364, 668044, 754212, 768353, 594895, 748807]"
520720,"[533, 326215, 422803, 400157, 582732, 662059, 665135, 523849, 587562, 21481, 734280, 613370, 728203, 576156, 768939, 735838, 641483, 613096, 531712, 486072]"
195590,"[291276, 346709, 980867, 737568, 553604, 750377, 551994, 480434, 524251, 529983, 614696, 682377, 571625, 509635, 500916, 622654, 560192, 522406, 10771, 74523]"
565743,"[431, 844203, 470894, 671145, 500904, 754612, 651391, 544415, 463870, 698432, 451764, 671227, 650015, 652009, 615466, 630878, 511425, 623634, 632931, 634904]"
646150,"[572751, 701675, 755529, 567409, 749544, 662910, 11186, 685571, 662687, 734282, 728699, 666180, 420634, 639392, 658410, 640389, 644174, 655146, 693489, 712395]"
482981,"[613090, 757510, 655832, 2005, 501633, 626975, 609418, 760556, 568768, 755339, 633908, 771002, 619594, 623666, 348657, 658905, 596876, 565866, 9909, 737288]"
656563,"[706510, 655459, 655293, 597219, 763915, 508444, 11104, 421447, 532938, 614971, 632666, 664698, 660609, 653643, 554371, 728054, 399796, 89515, 38303]"
612654,"[653729, 706249, 848005, 640243, 653758, 698067, 530973, 786718, 621763, 727750, 696404, 594023, 689154, 552364, 673368, 696536, 755328, 718084, 429805, 778501]"
421473,"[845377, 512239, 40022, 984, 845, 765123, 586863, 585759, 238636, 433630, 157845, 653584, 650783, 751494, 681433, 437375, 451918, 665867, 500922, 630191]"
458344,"[648723, 532204, 18329, 621268, 604031, 661095, 587970, 345920, 381341, 743283, 252512, 27567, 652483, 9603, 20943, 141043, 615684, 637860, 715978, 508101]"
587496,"[539181, 678489, 508330, 300665, 9725, 761163, 733156, 716703, 739291, 707214, 71670, 655917, 753926, 622420, 575769, 511987, 714375, 735253, 594174, 542224]"
534490,"[615177, 508138, 525657, 768939, 691812, 686245, 641790, 647781, 566368, 664027, 696111, 740843, 739291, 707214, 679685, 941407, 627463, 175291, 754219, 653588]"
714338,"[590995, 608994, 477187, 719033, 720026, 608195, 715658, 527400, 701175, 770428, 4011, 17918, 465086, 595149, 767585, 756075, 554585, 575774, 744750, 667869]"
992,"[980809, 743270, 714575, 739215, 39103, 39104, 872978, 1090722, 707159, 673768, 732359, 691582, 752455, 116776, 746750, 723212, 820792, 752885, 24752, 1114343]"
539549,"[504321, 597290, 691126, 681022, 674865, 650625, 542421, 429107, 648597, 664280, 649294, 582878, 586265, 661329, 652004, 741611, 419706, 420634, 613868, 589536]"
548754,"[667757, 373858, 557336, 554574, 701175, 770428, 680252, 651610, 8681, 11690, 4108, 569711, 748412, 767585, 535265, 571391, 587424, 547116, 520446, 509585]"
124117,"[24801, 286987, 62527, 714511, 161594, 9907, 513584, 501979, 663360, 317198, 335832, 493591, 513399, 612315, 521844, 613183, 49444, 587792, 553641, 647813]"
317560,"[615684, 27567, 252512, 381341, 453755, 595266, 536396, 655371, 728133, 9603, 35124, 56815, 38810, 621268, 720755, 535845, 623195, 480434, 508101, 637860]"
242042,"[762897, 283350, 59968, 467956, 664031, 582596, 682426, 653606, 597231, 644090, 502422, 493591, 511425, 513399, 612315, 586451, 613183, 521844, 587792, 647813]"
426613,"[623634, 615466, 652009, 630878, 5156, 552269, 585744, 649058, 451764, 500006, 588787, 500904, 575479, 266450, 671145, 655187, 755977, 274289, 698432, 544415]"
690369,"[586742, 638866, 534789, 648572, 345942, 15653, 653247, 672979, 39148, 51371, 206356, 491633, 683127, 698410, 518596, 579893, 716978, 683287, 717675, 727750]"
17984,"[11007, 425001, 592834, 506775, 614420, 93456, 595266, 747349, 655371, 366668, 10771, 338967, 622020, 14821, 12137, 168530, 667018, 557940, 679888, 454467]"
698410,"[683127, 638866, 586742, 693285, 39148, 686092, 663451, 206356, 6589, 727750, 720018, 690369, 530973, 698067, 586265, 653758, 786718, 582878, 716978, 640243]"
390874,"[526811, 843, 535845, 406, 715978, 637860, 38810, 56815, 641960, 9603, 625658, 548755, 514921, 515087, 559401, 453755, 622020, 607822, 660637, 536396]"
20771,"[230896, 284274, 34433, 15657, 754272, 726940, 805627, 724475, 45752, 693860, 656566, 638706, 675595, 773655, 9948, 738215, 595445, 20235, 698052, 684697]"
520725,"[444090, 633908, 499701, 21835, 454467, 301528, 557940, 667018, 679888, 602211, 508442, 662708, 623491, 655832, 757510, 613090, 505600, 2005, 42949, 16523]"
525428,"[970728, 684471, 668195, 750272, 525661, 517940, 106219, 49014, 896, 438259, 542921, 515001, 554285, 716145, 598859, 522924, 581734, 595900, 527385, 511619]"
526746,"[651793, 458576, 417466, 626393, 686548, 492452, 532938, 421447, 653581, 770277, 37710, 517412, 727705, 684281, 45243, 653740, 735005, 684700, 763915, 653601]"
566927,"[515919, 610461, 760484, 663360, 734622, 755977, 541099, 575479, 502422, 653569, 727246, 612706, 597231, 644090, 560044, 635918, 572123, 750276, 630878, 688848]"
541611,"[522212, 509364, 492188, 507317, 660943, 672128, 757305, 596247, 522162, 44520, 487558, 263115, 617397, 590854, 667585, 736146, 499932, 508, 473033, 315205]"
575769,"[594174, 641790, 734285, 9725, 288, 575446, 700179, 525657, 508330, 678489, 511987, 492190, 621757, 569814, 676691, 622420, 584792, 613096, 726876, 735838]"
542928,"[547590, 655, 9509, 1904, 472674, 519056, 769, 595228, 50014, 694, 535172, 339095, 589615, 530385, 27205, 764245, 643438, 180, 644712, 577922]"
617784,"[742391, 404, 249660, 897, 424998, 520390, 582927, 661914, 623856, 772879, 603206, 599960, 628053, 584288, 645489, 594718, 582014, 976094, 753583]"
462477,"[765718, 673072, 660717, 22954, 614179, 424694, 1716, 676148, 575813, 426426, 517148, 496243, 508, 259693, 660943, 667585, 617397, 44520, 10802, 507317]"
597219,"[11104, 614971, 615665, 656563, 660609, 664698, 632666, 554371, 89515, 706510, 613504, 742777, 722968, 655459, 669179, 763915, 653601, 508444, 630191]"
517940,"[525661, 668195, 684471, 970728, 106219, 750272, 49014, 896, 554285, 595900, 527385, 522924, 525428, 598859, 8932, 581734, 350, 630220, 436552, 554908]"
515916,"[316029, 595940, 756252, 653659, 722209, 539819, 517468, 524780, 436459, 364733, 742777, 613504, 722968, 639798, 653584, 235271, 160068, 309, 630191]"
684700,"[653740, 697418, 644394, 690487, 653733, 726887, 770277, 696396, 763915, 653601, 630191, 492452, 653659, 532938, 627290, 756252, 595940, 836115, 653581]"
11841,"[1271, 9543, 203801, 260513, 121856, 396535, 334533, 43074, 261768, 453405, 436549, 634524, 74, 682589, 592984, 671909, 581032, 653744, 501738, 713153]"
340104,"[722248, 9552, 198185, 678391, 712167, 572637, 512056, 744676, 438146, 4133, 185987, 509, 718011, 648705, 653335, 30368, 440472, 501395, 545836, 731233]"
635918,"[610290, 448447, 755977, 734622, 588787, 575479, 390526, 502422, 651170, 632322, 730972, 621013, 597231, 644090, 572123, 566927, 630878, 615466, 652009, 623634]"
620883,"[560204, 746180, 567797, 671039, 505225, 545609, 596054, 59961, 341013, 530382, 735129, 718400, 722083, 679247, 681509, 665429, 471707, 401898, 290250, 309425]"
530956,"[687090, 597156, 323272, 318850, 608317, 627725, 718659, 680988, 608104, 407890, 339380, 639414, 739267, 760981, 698992, 643612, 587609, 502033, 656276, 588656]"
458673,"[881274, 638045, 516784, 793835, 713828, 470821, 345911, 12684, 517764, 649294, 586265, 701510, 760522, 735110, 720018, 727750, 366122, 10513, 2667, 659067]"
515789,"[726664, 522887, 718867, 678585, 586954, 638134, 422803, 454458, 570480, 393877, 2300, 50321, 23398, 708352, 505015, 492190, 569814, 641483, 735838, 613096]"
512239,"[845377, 421473, 586863, 466411, 500922, 451918, 665867, 532870, 674944, 586591, 437375, 157845, 585759, 532938, 651793, 653581, 770277, 492452, 40022, 549514]"
708336,"[681429, 526225, 985, 369202, 745527, 774149, 716819, 401313, 11187, 485415, 463022, 633604, 599975, 583755, 960208, 715239, 752505, 802171, 589366, 672035]"
436459,"[524780, 742777, 722968, 160068, 316029, 425194, 399796, 467936, 515916, 756252, 595940, 653659, 137093, 664698, 660609, 614971, 632666, 554371, 11104, 768520]"
542917,"[352179, 489243, 505706, 527385, 595900, 602147, 554285, 49014, 106219, 653594, 709681, 517940, 399248, 525661, 466081, 595975, 630220, 554908, 436552, 515911]"
500890,"[509932, 511425, 499338, 588730, 676839, 627463, 985101, 775790, 777236, 654905, 653606, 467956, 436053, 696833, 653574, 712393, 669480, 735253, 714375, 699280]"
407890,"[597156, 687090, 530956, 334524, 323272, 318850, 393277, 608104, 718659, 680988, 608317, 627725, 739267, 558582, 87, 339380, 455207, 651589, 1538, 639414]"
671145,"[500904, 844203, 652009, 630878, 615466, 623634, 632931, 426613, 5156, 451764, 676844, 658777, 741998, 585744, 552269, 651391, 463870, 544415, 698432, 754612]"
560204,"[620883, 567797, 596054, 682598, 545609, 505225, 671039, 765723, 682589, 671909, 592984, 634524, 453405, 436549, 369697, 570661, 261768, 290250, 264644, 401898]"
395458,"[433630, 539892, 653584, 681433, 235271, 642803, 316029, 515916, 467936, 765123, 756252, 595940, 653659, 421473, 585759, 6537, 845, 984, 845377, 40022]"
418472,"[273248, 423612, 497, 44154, 120, 121, 665440, 5925, 657996, 403300, 122, 967, 613457, 949, 577332, 857, 590077, 157336, 474350, 477428]"
541099,"[566927, 653598, 760484, 720026, 610461, 515919, 526225, 575479, 517116, 734622, 755977, 10824, 663360, 681429, 708336, 477187, 985, 11187, 727246, 653569]"
73478,"[472500, 18861, 631939, 671583, 13705, 693906, 695762, 689723, 773764, 674446, 582885, 740985, 727012, 600354, 671812, 653735, 690596, 4488, 407447, 429300]"
524659,"[538260, 78450, 486131, 505706, 468816, 540901, 527385, 568637, 595900, 554285, 495764, 438808, 8909, 49014, 106219, 728113, 653594, 709681, 517940, 467938]"
35215,"[774259, 429107, 594328, 206356, 554914, 638983, 693285, 613868, 691126, 526019, 674865, 681022, 597290, 504321, 663459, 7518, 423891, 716978, 582878, 648597]"
658751,"[677574, 11545, 273912, 487476, 305937, 547012, 675041, 667869, 699060, 978630, 754800, 595931, 4484, 525946, 13398, 514705, 65632, 390526, 618416, 649058]"
15302,"[664027, 941407, 740843, 696111, 679685, 566368, 584792, 621757, 692007, 694059, 768410, 728209, 653588, 766159, 684810, 699280, 669480, 712393, 653574, 656283]"
400387,"[614560, 42113, 637920, 681235, 10802, 496243, 436391, 292011, 613022, 676148, 660717, 713496, 733317, 598, 33, 752, 658113, 331044, 82992, 643534]"
732713,"[539181, 643550, 960208, 650015, 671227, 599975, 463022, 401313, 761163, 733156, 744876, 546121, 666659, 745527, 774149, 735903, 575146, 369202, 11187, 985]"
566555,"[493006, 495764, 511322, 458302, 544431, 118406, 381, 293660, 611395, 616180, 520765, 524659, 568637, 597094, 582186, 522924, 590223, 539537, 616251, 466622]"
571419,"[600354, 727012, 582885, 671812, 515049, 664035, 653708, 543727, 346666, 472500, 618746, 575417, 676859, 528761, 363676, 141043, 634544, 644444, 653658, 618416]"
671652,"[675267, 743059, 718845, 696000, 661728, 774885, 654125, 801383, 698106, 713836, 697025, 616305, 700066, 663546, 743454, 1012444, 1075864, 787377, 15567]"
663459,"[594328, 7518, 509733, 533715, 11619, 506596, 587562, 749618, 726739, 618355, 620725, 509730, 85872, 326215, 9323, 526019, 663451, 693285, 9023, 486072]"
44154,"[120, 121, 418472, 273248, 665440, 423612, 497, 5925, 657996, 403300, 613457, 949, 577332, 857, 590077, 157336, 474350, 607313, 477428, 122]"
696817,"[631420, 748901, 748897, 550649, 675485, 80, 727750, 663508, 701510, 632587, 594023, 780525, 755328, 696536, 689154, 687838, 552364, 683287, 729648, 696404]"
520390,"[582927, 424998, 261, 742391, 408509, 617784, 520318, 645489, 709681, 653594, 404, 249660, 603206, 599960, 772879, 623856, 438808, 628053, 587301, 489243]"
463022,"[599975, 960208, 401313, 575146, 744876, 546121, 732713, 745527, 666659, 774149, 735903, 369202, 733156, 761163, 11187, 985, 463870, 681429, 708336, 754612]"
576156,"[734280, 613096, 735838, 768939, 641483, 492190, 569814, 580629, 505015, 348009, 647781, 615177, 488707, 781776, 641175, 560391, 641790, 637881, 567971, 666180]"
1554,"[725649, 735919, 581526, 581734, 515001, 530723, 597094, 661677, 445629, 896, 8467, 598859, 81342, 433627, 471856, 475214, 574376, 540709, 478860, 707886]"
524780,"[742777, 722968, 436459, 160068, 595940, 756252, 515916, 399796, 467936, 425194, 653659, 316029, 137093, 614971, 660609, 632666, 664698, 554371, 11104, 768520]"
560964,"[861, 320288, 581392, 337401, 655831, 341013, 59961, 121856, 203801, 545609, 489064, 561325, 760418, 570735, 687933, 826551, 724450, 575426, 615643, 309425]"
674944,"[586591, 451918, 549514, 653581, 586863, 492452, 717689, 585759, 333352, 471853, 466411, 653601, 656285, 679890, 737802, 502425, 532870, 669179, 417466, 665867]"
393277,"[87, 407890, 375572, 318850, 323272, 383498, 575075, 524047, 627725, 608317, 651589, 687090, 530956, 597156, 64686, 334524, 339380, 639414, 559974, 502033]"
548544,"[722103, 677024, 396371, 590403, 622585, 695576, 396461, 272, 533514, 679657, 784607, 683342, 559, 673174, 213, 841, 862280, 3580, 9631, 596247]"
5155,"[672143, 8293, 504562, 642889, 644712, 50014, 278, 769, 668435, 659731, 519056, 1904, 13, 64682, 68, 601643, 36557, 300671, 530385, 655]"
339095,"[589615, 535172, 577922, 595228, 658412, 472674, 27205, 547590, 542928, 9509, 655, 764245, 643438, 769, 755340, 694, 464052, 674779, 519056, 669146]"
1716,"[517148, 10802, 673072, 660717, 676148, 42113, 765718, 575813, 9313, 22954, 426426, 462477, 496243, 259693, 637920, 681235, 614179, 436391, 676792, 424694]"
569711,"[571391, 644444, 373858, 634544, 653658, 618416, 346666, 665779, 727012, 671812, 600354, 582885, 978630, 699060, 754800, 667869, 868912, 305937, 586351, 547012]"
586742,"[534789, 690369, 653247, 638866, 39148, 683127, 698410, 579893, 518596, 727750, 618748, 648572, 345942, 15653, 713828, 672979, 720851, 848005, 706249, 653729]"
686002,"[682109, 966836, 585527, 608504, 612506, 674886, 695476, 774372, 728133, 655371, 758510, 536396, 595266, 453755, 35124, 13207, 56815, 38810, 5483]"
588787,"[621013, 651170, 730972, 632322, 623634, 635918, 615466, 652009, 630878, 426613, 448447, 610290, 5156, 451764, 585744, 552269, 587317, 649058, 500904, 575479]"
543727,"[653708, 664035, 35124, 728133, 515049, 536396, 621268, 438396, 381341, 345920, 18329, 252512, 227156, 727012, 671812, 600354, 582885, 453755, 27567, 141043]"
416153,"[270946, 614587, 515919, 610461, 760484, 228165, 585, 13398, 11621, 4484, 675041, 595931, 385103, 612706, 653569, 727246, 706720, 546449, 487476, 412547]"
664416,"[705076, 688335, 653746, 502033, 702933, 760981, 698992, 719803, 608317, 715553, 627725, 318850, 323272, 524348, 687090, 530956, 597156, 588009, 656276, 615911]"
506775,"[338967, 583132, 17984, 653, 716258, 630766, 557940, 679888, 667018, 622020, 168530, 10771, 11007, 595266, 758510, 655371, 658905, 602562, 614420, 596876]"
647325,"[648163, 531712, 562600, 85872, 620725, 662059, 712528, 661881, 599521, 749544, 733425, 681630, 484297, 662910, 632040, 348009, 423891, 658410, 639392, 734280]"
530723,"[418879, 487616, 542921, 581526, 581734, 896, 1554, 750272, 684471, 668195, 970728, 475214, 433627, 520552, 466081, 511322, 525661, 478860, 540709, 574376]"
661329,"[648597, 657018, 423891, 681630, 650625, 542421, 632040, 539549, 597290, 504321, 567714, 539434, 674865, 691126, 681022, 760554, 639392, 658410, 419706, 693489]"
5801,"[718633, 207, 731949, 749032, 339, 556984, 1632, 490132, 496915, 450465, 665671, 514207, 455004, 650747, 728116, 710001, 4964, 388, 663771, 607297]"
674607,"[662687, 741611, 760554, 652004, 674865, 731841, 686092, 526019, 645967, 743601, 687156, 681022, 691126, 597290, 589536, 504321, 594058, 639392, 658410, 420634]"
2762,"[508330, 678489, 594174, 555974, 575769, 754219, 716703, 781776, 734285, 488707, 641790, 721625, 728699, 734282, 683199, 587496, 158015, 348009, 764, 542224]"
32318,"[731486, 753114, 762511, 707504, 685425, 751611, 12448, 716220, 758950, 665732, 676601, 695596, 617101, 939909, 759564, 686622, 869637, 996345, 778743, 751172]"
422153,"[183011, 665251, 518601, 14128, 13683, 46929, 624802, 618510, 588001, 671628, 666397, 768951, 738362, 725277, 685997, 13417, 250480, 763557, 53566, 85604]"
92620,"[569916, 770156, 77576, 627463, 588730, 499338, 676691, 728203, 575446, 700179, 509932, 500890, 21481, 573632, 781776, 488707, 560391, 734285, 641175, 579741]"
554285,"[527385, 595900, 49014, 106219, 517940, 653594, 525661, 709681, 668195, 970728, 684471, 630220, 554908, 436552, 595975, 542917, 515911, 472734, 487364, 350]"
637157,"[593660, 505600, 45243, 633908, 755339, 568768, 520172, 565426, 681019, 694234, 530351, 501633, 499701, 565866, 2642, 532938, 2005, 613090, 626393, 655459]"
496743,"[539819, 517468, 722209, 466532, 309, 316029, 545237, 529485, 525540, 515916, 467936, 478860, 540709, 642803, 289, 836115, 595940, 756252, 475214, 653659]"
85872,"[620725, 484297, 562600, 662910, 526019, 582944, 758046, 542421, 652912, 726739, 661881, 712528, 805003, 650625, 628115, 662687, 648643, 707176, 647325, 673175]"
575075,"[559974, 643612, 375572, 718893, 524047, 608317, 627725, 318850, 393277, 323272, 660722, 773650, 37257, 64686, 274, 1538, 651589, 687090, 530956, 597156]"
612315,"[627479, 627466, 581316, 664031, 682426, 582596, 644090, 521844, 613183, 587792, 762897, 647813, 672227, 718334, 613361, 679989, 679898, 513399, 317198, 242042]"
691812,"[508138, 736593, 686245, 676839, 634904, 534490, 525657, 678350, 777236, 654905, 625568, 775790, 575446, 714375, 655917, 509932, 509853, 500890, 175291, 546121]"
590854,"[757305, 473033, 426426, 575813, 571785, 667585, 665358, 617397, 660943, 736146, 507317, 509364, 492188, 424694, 672128, 614179, 500840, 337339, 508, 44520]"
647063,"[542921, 438259, 520552, 418879, 296524, 525428, 487616, 515001, 530723, 581526, 581734, 896, 2502, 750272, 668195, 970728, 684471, 475214, 525661, 478860]"
526052,"[509635, 571625, 480434, 524251, 551994, 520763, 227156, 577889, 458305, 438396, 735120, 728133, 758510, 536396, 35124, 453755, 17111, 13207, 56815, 38810]"
567714,"[640389, 693489, 542421, 650625, 484297, 733425, 766076, 728212, 662910, 632040, 664474, 522637, 614456, 423891, 637881, 683199, 657018, 737157, 679063]"
443009,"[743382, 726151, 570735, 575426, 615643, 309425, 579245, 10312, 665429, 663870, 681509, 722083, 679247, 471707, 655831, 735129, 310307, 661914, 505225, 664413]"
575146,"[744876, 546121, 599975, 960208, 463022, 844203, 401313, 634904, 480105, 732713, 745527, 666659, 735903, 774149, 511425, 736593, 369202, 733156, 676839, 761163]"
805627,"[773655, 675595, 693860, 638706, 656566, 695596, 676601, 664691, 665435, 714655, 818524, 544355, 34433, 595445, 609793, 684697, 698052, 572999, 651717, 658806]"
659067,"[793835, 638045, 735110, 881274, 727750, 681690, 760522, 701510, 664767, 696404, 673368, 689154, 552364, 683287, 696536, 755328, 687838, 780525, 729648, 594023]"
491633,"[690369, 534789, 15653, 586742, 638866, 653247, 6589, 550649, 579893, 518596, 627661, 748897, 748901, 664767, 683287, 618748, 51371, 39148, 672979, 631420]"
